,Message ID,timestamp,content,reactions,share,photos,videos,call_duration,audio_files
26,391,2025-01-03 16:49:37,I bet both were cold for efficiencies sake,,,,,,
27,394,2025-01-03 16:50:31,Because you ate a families worth of vegetables in three days ?,"[{'reaction': 'â\x9d¤', 'actor': 'Conan', 'timestamp': 1735923037}]",,,,,
28,399,2025-01-03 16:51:25,Crystal,,,,,,
29,403,2025-01-03 16:52:15,One of us could start doing crack to make sure Conan doesnât win this year,"[{'reaction': 'â\x9d¤', 'actor': 'Conan', 'timestamp': 1735923139}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1735923138}]",,,,,
30,404,2025-01-03 16:52:22,I volunteer Stephen,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1735923145}]",,,,,
31,405,2025-01-03 16:52:28,I feel like heâd be the least affected,,,,,,
32,411,2025-01-03 16:53:16,"Laxatives are too direct, itâs clearly cheating, crack is like oh yeah he shits a lot but he literally has a crack addiction give him the poopie for christs sake","[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1735923201}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1735923206}]",,,,,
33,419,2025-01-03 16:54:40,I donât think itâs worth getting pregnant for one extra poop point,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1735923284}]",,,,,
34,421,2025-01-03 16:54:55,But hey whatever floats your toilet,,,,,,
35,426,2025-01-03 16:56:28,If I have a kid like actually gave birth to it would all itâs poops count til the years out?,,,,,,
36,428,2025-01-03 16:57:50,Youâve clearly never seen the hit 1994 film Junior starring Arnold Schwarzenegger,,,,,,
37,475,2025-01-04 11:44:37,6,,,,,,
38,521,2025-01-05 12:59:54,7,,,,,,
39,532,2025-01-05 15:26:24,8,,,,,,
40,638,2025-01-06 13:30:46,9,,,,,,
41,692,2025-01-07 12:54:04,10,,,,,,
42,790,2025-01-08 14:29:24,11,,,,,,
43,853,2025-01-09 13:45:00,12 earlier,,,,,,
44,854,2025-01-09 13:45:04,13,,,,,,
45,855,2025-01-09 13:45:05,Rn,,,,,,
46,876,2025-01-09 15:17:56,If I just start saying shit like I love the number 99 does that just boost my score,,,,,,
47,877,2025-01-09 15:19:19,My new goal is to make Dexter code think Iâve done poos to a decimal place,,,,,,
48,878,2025-01-09 15:19:46,113.547 poops by April ðªðª,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736436095}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736436097}, {'reaction': 'ð\x9f\x98¡', 'actor': 'Dex', 'timestamp': 1736446474}]",,,,,
49,879,2025-01-09 15:20:20,,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/470051341_944039197322975_5702988456431626055_n_944039190656309.jpg', 'creation_timestamp': 1736436019, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/470051341_944039197322975_5702988456431626055_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=9f807c&_nc_ohc=MtLNjw_QnikQ7kNvgH_wxT5&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1gFRxFPv_n-Bn4Kgz92f2u2B6xIxK26j5hmpXaxXpCbkIQ&oe=67C18B99'}]",,,
50,880,2025-01-09 15:20:35,"I knew dexters code sounded familiar, itâs because itâs my code and he stole it","[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736436102}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736438743}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736441583}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1736454422}]",,,,,
51,881,2025-01-09 15:20:38,And heâs my son,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736436103}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736441587}]",,,,,
52,890,2025-01-09 18:26:33,harry_rooney liked a message,,,,,,
53,921,2025-01-10 11:11:25,14,,,,,,
54,1070,2025-01-11 10:21:57,Oh boy I can feel number 15 coming,,,,,,
55,1081,2025-01-11 10:53:16,15,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}]",,,,,
56,1088,2025-01-11 15:14:22,16,,,,,,
57,1089,2025-01-11 15:14:37,Is there a poopie for most poops taken on company time,,,,,,
58,1090,2025-01-11 15:15:15,The waste time waster,,,,,,
59,1092,2025-01-11 15:15:54,Iâm gonna guess about 12 of my 16 have been company time,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736608837}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736608625}]",,,,,
60,1093,2025-01-11 15:17:39,Ok just trust me that 75% of mine will be company time,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736614893}]",,,,,
61,1121,2025-01-12 09:11:48,17,,,,,,
62,1122,2025-01-12 09:11:56,Company time â,,,,,,
63,1209,2025-01-13 09:11:43,18,,,,,,
64,1225,2025-01-13 12:56:23,,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736774877}, {'reaction': 'ð\x9f\x98®', 'actor': 'Dan Griffin', 'timestamp': 1736773635}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Dex', 'timestamp': 1736773163}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736846034}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/472582361_909344461405281_2914706352476180051_n_909344458071948.jpg', 'creation_timestamp': 1736772982, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/472582361_909344461405281_2914706352476180051_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=9f807c&_nc_ohc=M50lg-5KQGcQ7kNvgEcCxXR&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1gGXFxySlycUAyDF4afdTVTd_sICzSXvuhnrYqaf26zI5Q&oe=67C16202'}]",,,
65,1235,2025-01-13 14:23:47,,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736778746}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/472775887_789040650082149_3738887790683563801_n_789040646748816.jpg', 'creation_timestamp': 1736778225, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/472775887_789040650082149_3738887790683563801_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=9f807c&_nc_ohc=6j_LGdBVFlEQ7kNvgGHeS4x&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1gFeWt7aI_auszZPZ-fo1ulRGmVLhyI8YH5CM8_Wc_FZyg&oe=67C17A31'}]",,,
66,1271,2025-01-14 09:54:53,19,,,,,,
67,1315,2025-01-14 23:57:14,20,,,,,,
68,1317,2025-01-15 08:57:13,,"[{'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1736932394}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/387487579_341945571830487_6258088824396401928_n_9468753849802301.jpg', 'creation_timestamp': 1736931432, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/387487579_341945571830487_6258088824396401928_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=9f807c&_nc_ohc=MOzYC3HHb9oQ7kNvgGXBB7R&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1gEVJ0yD8K4Trd-KaCOt_3Yc3fuXY1xHfMLcarfeVHo0_A&oe=67C16657'}]",,,
69,1318,2025-01-15 08:57:19,Take that algorithm,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736935971}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Dex', 'timestamp': 1736931454}]",,,,,
70,1319,2025-01-15 08:57:25,21 tho,,,,,,
71,1357,2025-01-16 12:27:55,22,,,,,,
72,1453,2025-01-17 15:26:18,23,,,,,,
73,1481,2025-01-18 11:13:24,Oh the horrors the horrors,"[{'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1737198965}]",,,,,
74,1500,2025-01-18 13:51:02,24,,,,,,
75,1502,2025-01-18 13:55:12,Kurt Cobain better watch his front,,,,,,
76,1533,2025-01-19 11:14:01,25,,,,,,
77,1575,2025-01-20 11:34:12,26,,,,,,
78,1626,2025-01-20 19:15:37,27,,,,,,
79,1661,2025-01-21 00:25:03,harry_rooney liked a message,,,,,,
80,1695,2025-01-21 18:13:07,28,,,,,,
81,1709,2025-01-22 09:03:57,29,,,,,,
82,1786,2025-01-23 13:23:15,30,,,,,,
83,1858,2025-01-24 14:43:37,31,,,,,,
84,1869,2025-01-24 18:35:16,32,,,,,,
85,1878,2025-01-25 08:20:57,33,,,,,,
86,1884,2025-01-25 11:14:28,34,,,,,,
87,1885,2025-01-25 11:14:37,Smells like strawberries,,,,,,
88,1903,2025-01-25 12:07:30,No I spilled strawberry vape juice all over my hand cuz some guy returned a faulty one and dint put it together properly,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737806871}]",,,,,
89,1906,2025-01-25 12:09:52,âI didnât even shit yesterdayâ says man who probably forgot about the two early morning shits and decided not to count when he remembered because heâs embarrassed of his colon,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737810054}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737808815}, {'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1737807892}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737819170}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1737838905}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737807129}]",,,,,
90,1915,2025-01-25 14:19:42,Being a hater on Steve has cursed me I now have stomach pain,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737814842}]",,,,,
91,1917,2025-01-25 14:23:27,I hate fucking wizards,,,,,,
92,1928,2025-01-25 16:51:32,35,,,,,,
93,1929,2025-01-25 16:51:39,Curse you wizard Allen,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737831704}]",,,,,
94,1954,2025-01-26 09:28:10,36,,,,,,
95,1961,2025-01-26 11:40:31,Broken bum disease?,,,,,,
96,1988,2025-01-26 18:47:32,37 earlier my phone died,,,,,,
97,2010,2025-01-27 10:20:56,38,,,,,,
98,2021,2025-01-27 12:38:21,39,"[{'reaction': 'ð\x9f¤±', 'actor': 'Stephen Allen', 'timestamp': 1737982170}]",,,,,
99,2068,2025-01-28 13:27:57,Call me shawty cuz I just had 40,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1738071356}, {'reaction': 'â\x9d¤', 'actor': 'Conan', 'timestamp': 1738071414}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1738073269}]",,,,,
100,2179,2025-01-30 13:29:51,42,,,,,,
101,2193,2025-01-30 19:16:00,harry_rooney liked a message,,,,,,
102,2204,2025-01-31 09:44:47,43,,,,,,
103,2214,2025-01-31 15:50:49,,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/473383979_589548000581255_3803659394531889500_n_643323064875433.jpg', 'creation_timestamp': 1738338647}]",,,
104,2215,2025-01-31 15:53:34,That would be my 44 for any of you Hickok45 fans out there,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1738339089}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1738338894}]",,,,,
105,2218,2025-01-31 17:19:48,YESSSS,,,,,,
106,2219,2025-01-31 17:20:06,Itâs 44 tho you silly simple algorithm,,,,,,
107,2220,2025-01-31 17:20:14,Not even an advanced algorithm,,,,,,
108,2221,2025-01-31 17:20:54,And advanced one would clearly see a magnum 44 and know Harry has taken 44 poops so far FORTY PLUS FOUR,,,,,,
109,2222,2025-01-31 17:31:20,I do hope this doesnât cause you any trouble tho,,,,,,
110,2335,2025-02-01 10:30:38,45,,,,,,
111,2410,2025-02-02 16:57:19,46,,,,,,
112,2450,2025-02-03 14:10:17,47 in a ye olde pub in bunratty castle,,,,,,
113,2451,2025-02-03 14:10:25,Eloquent and witty shitty,,,,,,
114,2467,2025-02-03 20:55:37,48,,,,,,
115,2482,2025-02-04 09:47:53,San Francisco 49er,,,,,,
116,2485,2025-02-04 10:15:01,I like to think thatâs the official name of 42 for you Dan,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}]",,,,,
117,2503,2025-02-04 15:27:39,Nifty 50,,,,,,
118,2513,2025-02-05 07:36:05,51,,,,,,
119,2548,2025-02-06 09:56:03,52,,,,,,
120,2549,2025-02-06 09:56:20,Might need to pull out the poop knife for this one,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,
121,2629,2025-02-07 11:27:45,53,,,,,,
122,2651,2025-02-07 14:05:27,54,,,,,,
123,2672,2025-02-08 00:45:13,Evil poo? ð¿,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,
124,2740,2025-02-09 13:01:25,55,,,,,,
125,2759,2025-02-09 20:25:52,56,,,,,,
126,2768,2025-02-09 23:39:46,57,,,,,,
127,2771,2025-02-10 07:47:58,58,,,,,,
128,2838,2025-02-10 13:56:50,59,,,,,,
129,2855,2025-02-11 08:30:05,60,,,,,,
130,2859,2025-02-11 12:51:14,61,,,,,,
131,2908,2025-02-12 07:46:12,62,,,,,,
132,2921,2025-02-12 14:01:29,63,,,,,,
133,2936,2025-02-13 09:26:46,"I got a stack,64",,,,,,
134,2943,2025-02-13 12:41:26,It would be so easily decipherable,,,,,,
135,2944,2025-02-13 12:41:39,"Like 128, 256, 512",,,,,,
136,2945,2025-02-13 12:41:45,Damn those poops be hitting,,,,,,
137,2946,2025-02-13 12:42:09,First person to hit 128 gets a custom Steve Minecraft skin,,,,,,
138,2947,2025-02-13 12:42:18,Not Minecraft Steve but Steve Allen,,,,,,
139,2948,2025-02-13 12:42:28,A really high res photo of his face on a block man,,,,,,
140,2993,2025-02-14 14:50:19,65 earlier this morning,,,,,,
141,2994,2025-02-14 14:50:36,66 now last ten minutes ever in this fuck ass job and Iâm spending it well,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'ð\x9f\x91\x8f', 'actor': 'Dan Griffin'}]",,,,,
142,2996,2025-02-14 14:53:33,âThis is a top insider tip; Iâve just completed my online diploma in shelf stacking and unstacking! ð¯ If you truly want to level up your skills and progress in a career where stacking shelves is an essential component of your job then this course is for you! Pay me 700 US dollars or one bitcoin and Iâll teach you everything I knowâ,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,
143,2997,2025-02-14 14:53:46,I fucking hate LinkedIn with a passion,,,,,,
144,3009,2025-02-14 15:15:31,I got really angry at one CEO post where he started off like âhey did you all know people come into the office after work and clean our toilets and work these awful hours and do hard labour? No one appreciates them! Well my solution is to make a robot do it instead!â Basically Letâs get rid of their income without saying it,"[{'reaction': 'ð\x9f\x92\x80', 'actor': 'Dan Griffin'}]",,,,,
145,3012,2025-02-14 15:22:21,Think I mightâve sent it to you,,,,,,
146,3038,2025-02-15 09:39:48,67,,,,,,
147,3040,2025-02-15 11:27:44,68,,,,,,
148,3102,2025-02-17 13:09:59,69 and 70 yesterday forgot to update,,,,,,
149,3103,2025-02-17 13:10:07,71 a few minutes ago,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,
150,3104,2025-02-17 14:08:23,72,,,,,,
151,3134,2025-02-18 12:42:47,73 and 74 this morning,,,,,,
152,3135,2025-02-18 12:43:04,I might have to turn on snap notifications just to remind me of this chat,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,
153,3169,2025-02-19 13:10:26,75,,,,,,
154,3219,2025-02-20 11:01:52,76,,,,,,
155,3223,2025-02-20 11:02:35,You had that one loaded just to flex on my measly 76,,,,,,
156,3225,2025-02-20 11:04:38,You donât know much,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,
157,3226,2025-02-20 11:04:42,,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/475868479_649963457449549_692083135240818379_n_649963454116216.png', 'creation_timestamp': 1740049481}]",,,
158,3230,2025-02-20 11:11:04,I just have to boost my caffeine intake,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,
159,3231,2025-02-20 11:11:12,And get scared more often,,,,,,
160,3232,2025-02-20 11:11:18,Feel like thatâll help me poop more,,,,,,
161,3233,2025-02-20 11:11:26,Just being afraid of stuff,,,,,,
162,3292,2025-02-21 13:01:16,"77 in a toilet in a Costa, I feel like Iâm gonna offend whoever uses it after me","[{'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,
163,3315,2025-02-21 20:02:07,I took a piss on the side of the road outside someoneâs house on the outskirts of Kenmare and felt awful about it can that count as a poop,,,,,,
164,3324,2025-02-22 10:07:58,78,,,,,,
165,3397,2025-02-24 19:20:29,"79,80",,,,,,
166,3469,2025-02-26 12:12:05,81,,,,,,
167,3541,2025-02-27 12:39:25,82,,,,,,
168,3548,2025-02-27 12:47:32,harry_rooney liked a message,,,,,,
169,3597,2025-02-28 20:41:02,83,,,,,,
