,Message ID,timestamp,content,reactions,share,photos,videos,call_duration,audio_files
18,696,2025-01-07 13:11:45,I felt that,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736261004}]",,,,,
19,707,2025-01-07 15:37:10,I can't wait for the day one of us gets food poisoning,,,,,,
20,709,2025-01-07 15:38:13,Nah we need to see it happen in real time,,,,,,
21,740,2025-01-07 18:23:33,If you poo but then clog and bring up your poo using the snake does count as minus one poo,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736280029}]",,,,,
22,743,2025-01-07 18:27:17,7,,,,,,
23,775,2025-01-08 10:49:43,"Don't, it's more fun this way",,,,,,
24,805,2025-01-08 18:37:31,8,,,,,,
25,838,2025-01-09 00:53:27,,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736384012}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736388352}]","{'link': 'https://media0.giphy.com/media/v1.Y2lkPTQyMzA0NmQwbXljeHhkZGNsN3YxY29sb2Rtemx2bXhyZ2s5bmp1cHRzNG4zMmdzNSZlcD12MV9naWZzX2dpZklkJmN0PWc/vPIno8azLyVT3oZwH1/200.gif', 'original_content_owner': 'peacock'}",,,,
26,901,2025-01-09 21:34:03,This is so 2018,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736458634}]",,,,,
27,919,2025-01-10 09:42:01,9,,,,,,
28,936,2025-01-10 15:48:20,I demand an audit,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736529693}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736526811}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736525369}]",,,,,
29,960,2025-01-10 17:00:15,10,,,,,,
30,961,2025-01-10 17:00:23,First poop outside dublin,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736529767}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736528525}]",,,,,
31,964,2025-01-10 17:20:53,Dubliners are notorious for not realising other parts of Ireland exist,,,,,,
32,981,2025-01-10 18:11:20,11,,,,,,
33,991,2025-01-10 22:40:07,I have been deceived,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736549937}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736548820}]",,,,,
34,995,2025-01-10 23:28:54,condrenkuipers started a video chat,,,,,,
35,999,2025-01-10 23:29:49,How the fuck did I do that,,,,,,
36,1003,2025-01-10 23:30:19,We need better protections,,,,,,
37,1009,2025-01-10 23:31:22,I'm not calling,,,,,,
38,1013,2025-01-10 23:32:23,I'm not in the call,,,,,,
39,1017,2025-01-10 23:32:55,I ended the call I thought,,,,,,
40,1031,2025-01-10 23:34:46,Please someone go into the call,,,,,,
41,1036,2025-01-10 23:36:02,If we don't hear from Ros we know what happened,,,,,,
42,1040,2025-01-10 23:37:18,Flushed away Ã unfriended crossover,,,,,,
43,1051,2025-01-11 00:04:20,Video chat ended,,,,,2116.0,
44,1053,2025-01-11 00:05:03,I think I need IC after that,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736556633}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1736553911}]",,,,,
45,1083,2025-01-11 12:17:23,12,,,,,,
46,1094,2025-01-11 17:20:05,13,,,,,,
47,1098,2025-01-11 21:20:35,14,,,,,,
48,1101,2025-01-11 21:49:56,15,,,,,,
49,1103,2025-01-11 23:31:55,16,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Dex', 'timestamp': 1736638342}, {'reaction': 'ð\x9f\x98®', 'actor': 'shane', 'timestamp': 1736638482}]",,,,,
50,1110,2025-01-11 23:40:11,I mean I do have a condition,,,,,,
51,1111,2025-01-11 23:40:22,I tried to warn you guys,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736638987}]",,,,,
52,1124,2025-01-12 10:39:58,17,,,,,,
53,1141,2025-01-12 15:16:30,She could be technically correct https://maps.app.goo.gl/QfK2YGUCmRyoGPmXA,,,,,,
54,1142,2025-01-12 15:16:52,https://maps.app.goo.gl/QfK2YGUCmRyoGPmXA,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736701221}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1736695698}]","{'link': 'https://maps.app.goo.gl/QfK2YGUCmRyoGPmXA', 'share_text': 'https://maps.app.goo.gl/QfK2YGUCmRyoGPmXA'}",,,,
55,1227,2025-01-13 13:14:47,Just realised something,,,,,,
56,1228,2025-01-13 13:15:52,"Of my 17 shits thus far, 7 of them were done in Mayo, even though I only spent 3 days out of the past 12 days there.","[{'reaction': 'ð\x9f\x98®', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736774892}]",,,,,
57,1229,2025-01-13 13:16:58,That means 40% of my poos were done in the 25% of the time I spent in Mayo,,,,,,
58,1230,2025-01-13 13:17:07,Solution: go poo in Mayo,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736774647}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736846066}]",,,,,
59,1249,2025-01-13 19:17:22,That's copyright infringement,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736800947}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736798424}]",,,,,
60,1251,2025-01-13 19:19:44,"Don't care, pay up",,,,,,
61,1263,2025-01-13 21:07:40,18,,,,,,
62,1293,2025-01-14 16:10:36,19,,,,,,
63,1298,2025-01-14 18:02:01,20,,,,,,
64,1301,2025-01-14 22:22:49,21,,,,,,
65,1302,2025-01-14 22:32:44,Everytime I think I'm getting close to Conan I realise hes already five steps ahead,,,,,,
66,1304,2025-01-14 22:33:18,condrenkuipers reacted ð¢ to your message ,,,,,,
67,1323,2025-01-15 10:05:28,22,,,,,,
68,1327,2025-01-15 11:39:37,Stephen what did you do,,,,,,
69,1371,2025-01-16 16:17:56,23,,,,,,
70,1374,2025-01-16 20:43:35,24,,,,,,
71,1393,2025-01-16 23:42:53,Disappointing poop chat,,,,,,
72,1528,2025-01-19 08:32:26,25,,,,,,
73,1551,2025-01-19 21:31:18,26,,,,,,
74,1552,2025-01-19 22:21:59,27,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737326493}]",,,,,
75,1553,2025-01-19 22:44:58,I've joined the 27 club,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737327096}]",,,,,
76,1554,2025-01-19 22:52:54,28,,,,,,
77,1555,2025-01-19 22:53:04,I have left the 27 club,"[{'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1737327322}]",,,,,
78,1650,2025-01-20 22:30:48,You are poo,,,,,,
79,1691,2025-01-21 16:40:56,29,,,,,,
80,1692,2025-01-21 16:41:07,Office poop,,,,,,
81,1780,2025-01-23 11:36:35,30,,,,,,
82,1781,2025-01-23 11:36:39,31,,,,,,
83,1806,2025-01-23 22:20:09,"It's only cider though, need to get the guinness",,,,,,
84,1848,2025-01-24 10:22:24,,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1737714190}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737714156}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737714198}]","{'link': 'https://media3.giphy.com/media/v1.Y2lkPTQyMzA0NmQwejNobTdlZHQxdGQ4b3kweHdwNTVjZG1ibXY2NGRnZGlwN2lnMGxudiZlcD12MV9naWZzX2dpZklkJmN0PWc/l1KtXmfi3EnjM5zpK/200.gif', 'original_content_owner': 'gaming'}",,,,
85,1849,2025-01-24 10:22:36,Shane's poo be like,,,,,,
86,1867,2025-01-24 17:37:00,32,,,,,,
87,1870,2025-01-24 20:11:47,33,,,,,,
88,1969,2025-01-26 13:31:48,34,,,,,,
89,1983,2025-01-26 18:33:09,35,,,,,,
90,2027,2025-01-27 18:28:04,36,,,,,,
91,2065,2025-01-28 13:13:03,Shit I need to up my game,,,,,,
92,2066,2025-01-28 13:13:10,You're catching up,,,,,,
93,2095,2025-01-28 17:19:42,37,,,,,,
94,2096,2025-01-28 17:19:46,We are so back,,,,,,
95,2101,2025-01-28 17:57:52,Laxatives I assume,,,,,,
96,2142,2025-01-29 18:11:38,38,,,,,,
97,2143,2025-01-29 18:11:52,Also on company timesl,,,,,,
98,2148,2025-01-29 21:17:20,condrenkuipers started a video chat,,,,,,
99,2149,2025-01-29 21:17:32,Video chat ended,,,,,0.0,
100,2152,2025-01-29 21:18:41,No my thumb does,,,,,,
101,2161,2025-01-29 22:35:38,39,,,,,,
102,2189,2025-01-30 18:59:39,Do we get a monthly leaderboard of poops?,,,,,,
103,2230,2025-01-31 21:05:56,My pants trust you?,,,,,,
104,2268,2025-02-01 00:12:07,condrenkuipers liked a message,,,,,,
105,2271,2025-02-01 00:12:34,condrenkuipers liked a message,,,,,,
106,2288,2025-02-01 00:14:38,Seriously lacking on the 18th,"[{'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1738408536}]",,,,,
107,2337,2025-02-01 10:57:59,condrenkuipers liked a message,,,,,,
108,2338,2025-02-01 10:58:07,condrenkuipers liked a message,,,,,,
109,2360,2025-02-01 13:28:11,40,,,,,,
110,2381,2025-02-01 19:36:12,41,,,,,,
111,2386,2025-02-01 21:39:35,42,,,,,,
112,2390,2025-02-01 23:21:52,43,,,,,,
113,2392,2025-02-02 10:13:11,44,,,,,,
114,2402,2025-02-02 14:39:41,Happy birthday ð!,"[{'reaction': 'â\x9d¤', 'actor': 'Sage'}]",,,,,
115,2404,2025-02-02 14:59:39,45,,,,,,
116,2405,2025-02-02 14:59:56,46,,,,,,
117,2406,2025-02-02 15:48:31,47,,,,,,
118,2505,2025-02-04 17:48:27,48,,,,,,
119,2506,2025-02-04 17:48:29,49,,,,,,
120,2507,2025-02-04 17:48:52,Paid poops at work,,,,,,
121,2514,2025-02-05 08:22:09,50,,,,,,
122,2592,2025-02-06 13:05:28,51,,,,,,
123,2598,2025-02-06 15:01:46,52,,,,,,
124,2627,2025-02-07 11:23:17,53,,,,,,
125,2628,2025-02-07 11:23:44,Pretty sure I had pooped either earlier this morning or late last night,,,,,,
126,2640,2025-02-07 12:57:03,What if he's into it?,,,,,,
127,2642,2025-02-07 12:59:22,He's into it,,,,,,
128,2656,2025-02-07 15:49:01,54,,,,,,
129,2661,2025-02-07 19:24:22,55,,,,,,
130,2760,2025-02-09 20:38:57,56,,,,,,
131,2763,2025-02-09 23:07:53,57,,,,,,
132,2764,2025-02-09 23:11:10,Closest I've been to fulfilling my name,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Dan Griffin'}]",,,,,
133,2845,2025-02-10 15:19:36,58,,,,,,
134,2897,2025-02-11 21:27:44,59,,,,,,
135,2898,2025-02-11 21:27:49,Post gym poo,,,,,,
136,2918,2025-02-12 12:46:19,60,,,,,,
137,2951,2025-02-13 13:06:15,61,,,,,,
138,2959,2025-02-13 17:12:54,62,,,,,,
139,3017,2025-02-14 17:03:27,Better than a brick I suppose,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,
140,3028,2025-02-14 23:22:08,63,,,,,,
141,3029,2025-02-14 23:22:27,Earlier love poop,,,,,,
142,3055,2025-02-15 16:34:16,64,,,,,,
143,3084,2025-02-16 20:38:49,65,,,,,,
144,3137,2025-02-18 13:05:10,66,,,,,,
145,3138,2025-02-18 13:05:12,67,,,,,,
146,3144,2025-02-18 17:59:29,68,,,,,,
147,3158,2025-02-18 21:44:00,69,,,,,,
148,3159,2025-02-18 21:44:06,I did I lol,,,,,,
149,3201,2025-02-19 18:10:30,70,,,,,,
150,3202,2025-02-19 18:10:32,71,,,,,,
151,3203,2025-02-19 18:11:48,,"[{'reaction': 'ð\x9f\x98®', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]","{'link': 'https://media1.giphy.com/media/v1.Y2lkPTQyMzA0NmQweDlqbzgzMHhvdHZkMHZsMm5kdTh3eTFyNW84dTd2b2s0Y2ZrODMzdSZlcD12MV9naWZzX2dpZklkJmN0PWc/vPIno8azLyVT3oZwH1/200.gif', 'original_content_owner': 'peacock'}",,,,
152,3265,2025-02-20 14:44:33,72,,,,,,
153,3300,2025-02-21 15:36:55,73,,,,,,
154,3312,2025-02-21 19:38:15,She shat out a union jack,,,,,,
155,3313,2025-02-21 19:38:20,Impressive,"[{'reaction': 'ð\x9f\x98\x82', 'actor': 'Katie Long'}]",,,,,
156,3334,2025-02-22 15:49:25,74,,,,,,
157,3351,2025-02-23 00:06:18,75,,,,,,
158,3384,2025-02-24 09:09:05,76,,,,,,
159,3396,2025-02-24 18:33:14,77,,,,,,
160,3422,2025-02-25 13:05:55,78,,,,,,
161,3471,2025-02-26 13:03:48,79,,,,,,
162,3481,2025-02-26 17:04:46,80,,,,,,
163,3521,2025-02-26 23:09:03,This chat has gone too far,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,
164,3531,2025-02-27 11:58:09,81,,,,,,
165,3532,2025-02-27 11:58:10,82,,,,,,
166,3536,2025-02-27 12:22:12,Better shit now I suppose,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,
167,3539,2025-02-27 12:24:04,That was meant for everyone,,,,,,
168,3540,2025-02-27 12:24:14,Do your shitting now,,,,,,
169,3552,2025-02-27 14:37:15,83,,,,,,
170,3571,2025-02-28 13:10:06,84,,,,,,
171,3572,2025-02-28 13:10:07,85,,,,,,
172,3581,2025-02-28 17:55:58,Sounds familiar,,,,,,
