,Poop,IDs,user,timestamp,content,reactions
97,121,6835,Emma Sherlock,2025-05-08 10:49:18,120 yesterday 121 today,
98,122,6857,Emma Sherlock,2025-05-08 17:52:07,122,
99,123,6874,Emma Sherlock,2025-05-09 10:32:16,123,
100,124,6921,Emma Sherlock,2025-05-10 15:44:58,124,
101,125,6999,Emma Sherlock,2025-05-12 14:51:14,125 yesterday 126 today,
102,126,6999,Emma Sherlock,2025-05-12 14:51:14,125 yesterday 126 today,
103,127,7033,Emma Sherlock,2025-05-13 13:12:48,127,
104,128,7115,Emma Sherlock,2025-05-15 14:18:39,128 and 129,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]"
105,129,7115,Emma Sherlock,2025-05-15 14:18:39,128 and 129,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]"
106,130,7194,Emma Sherlock,2025-05-17 16:05:36,"129 and 130 
Night shift poops","[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
107,131,7261,Emma Sherlock,2025-05-19 09:07:02,131,
108,132,7279,Emma Sherlock,2025-05-19 18:36:16,132 Spain poo,
109,133,7299,Emma Sherlock,2025-05-20 10:02:43,133,
110,134,7457,Emma Sherlock,2025-05-23 10:07:09,134 135 136 forgot to update,
111,135,7457,Emma Sherlock,2025-05-23 10:07:09,134 135 136 forgot to update,
112,136,7457,Emma Sherlock,2025-05-23 10:07:09,134 135 136 forgot to update,
113,137,7515,Emma Sherlock,2025-05-24 12:16:05,137 this morning,
114,138,7578,Emma Sherlock,2025-05-25 14:47:40,138 earlier,
115,139,7631,Emma Sherlock,2025-05-26 20:57:10,139 this morning,
116,140,7651,Emma Sherlock,2025-05-27 13:42:03,140,
117,141,7724,Emma Sherlock,2025-05-28 13:09:41,141,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
118,142,7810,Emma Sherlock,2025-05-30 14:13:55,142,
119,145,7869,Emma Sherlock,2025-05-31 18:03:38,"145 earlier 
Work poo",
120,147,7993,Emma Sherlock,2025-06-01 14:53:02,147,
121,148,8104,Emma Sherlock,2025-06-03 22:51:03,148 this morning,
122,149,8111,Emma Sherlock,2025-06-04 10:56:46,149,
123,153,8299,Emma Sherlock,2025-06-08 11:59:50,"153 forgot to update 
Hungover poo","[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
124,154,8315,Emma Sherlock,2025-06-08 15:56:50,154,
125,155,8353,Emma Sherlock,2025-06-10 09:13:37,155 pre gym poo,
126,156,8361,Emma Sherlock,2025-06-10 12:02:54,156 post gym,
127,157,8416,Emma Sherlock,2025-06-11 11:49:02,157,
128,158,8447,Emma Sherlock,2025-06-12 10:45:49,158 also post pain au chocolat,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]"
129,159,8559,Emma Sherlock,2025-06-14 21:33:25,"159 and 160
Forgot to update ð¤ª","[{'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]"
130,160,8559,Emma Sherlock,2025-06-14 21:33:25,"159 and 160
Forgot to update ð¤ª","[{'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]"
131,161,8582,Emma Sherlock,2025-06-15 12:23:14,161,
132,162,8606,Emma Sherlock,2025-06-16 09:36:12,162,
133,166,8774,Emma Sherlock,2025-06-20 12:46:10,166 - forgot to update,
134,167,8807,Emma Sherlock,2025-06-21 16:03:57,167 this morning,
135,168,8857,Emma Sherlock,2025-06-23 10:36:33,168,
136,169,8921,Emma Sherlock,2025-06-24 16:59:23,169 this am,
137,170,8935,Emma Sherlock,2025-06-25 09:57:05,170,
138,171,9019,Emma Sherlock,2025-06-26 21:25:52,171 night shift,
139,172,9031,Emma Sherlock,2025-06-27 13:26:27,172,
140,173,9076,Emma Sherlock,2025-06-28 15:35:19,173 this morning,
141,174,9147,Emma Sherlock,2025-06-29 17:40:51,174,
