,Poop,IDs,user,timestamp,content,reactions
125,126,5466,Harry,2025-04-06 11:53:03,"125, 126, 127",
126,127,5466,Harry,2025-04-06 11:53:03,"125, 126, 127",
127,128,5512,Harry,2025-04-07 12:23:15,128 and 129,
128,129,5512,Harry,2025-04-07 12:23:15,128 and 129,
129,130,5524,Harry,2025-04-07 21:42:22,130,
130,131,5536,Harry,2025-04-08 10:55:58,131,
131,132,5547,Harry,2025-04-08 18:11:55,132,
132,133,5574,Harry,2025-04-09 13:20:17,133,
133,134,5606,Harry,2025-04-10 13:26:33,134,
134,135,5616,Harry,2025-04-10 15:56:52,135,
135,136,5659,Harry,2025-04-11 13:27:31,136,
136,137,5709,Harry,2025-04-12 15:03:50,137,
137,138,5718,Harry,2025-04-12 16:37:07,138,
138,139,5728,Harry,2025-04-13 11:33:44,139,
139,140,5729,Harry,2025-04-13 11:33:48,140,
140,141,5748,Harry,2025-04-13 16:57:27,141,
141,142,5767,Harry,2025-04-14 07:59:50,142,
142,143,5809,Harry,2025-04-15 18:16:38,143 earlier,
143,144,5821,Harry,2025-04-16 07:24:59,144,
144,145,5931,Harry,2025-04-17 19:59:09,145 three boojum tacos did a number on me,
145,146,5941,Harry,2025-04-18 12:17:17,146,
146,147,5965,Harry,2025-04-19 10:21:37,147,
147,148,6019,Harry,2025-04-20 13:51:11,148 and 149,
148,149,6019,Harry,2025-04-20 13:51:11,148 and 149,
149,150,6029,Harry,2025-04-20 18:22:13,150,
150,151,6048,Harry,2025-04-21 11:22:36,151,
151,152,6052,Harry,2025-04-21 12:37:31,152,
152,153,6111,Harry,2025-04-22 12:38:48,153 and 154,
153,154,6111,Harry,2025-04-22 12:38:48,153 and 154,
154,155,6137,Harry,2025-04-22 22:22:19,155,
155,156,6179,Harry,2025-04-24 11:31:22,156 last night and 157 on company time and company toilet,
156,157,6179,Harry,2025-04-24 11:31:22,156 last night and 157 on company time and company toilet,
157,158,6215,Harry,2025-04-25 10:52:34,"158 thank god, that was bogus","[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]"
158,159,6231,Harry,2025-04-25 11:53:03,159,
159,160,6344,Harry,2025-04-27 13:08:52,160,
160,161,6356,Harry,2025-04-27 18:22:49,161,
161,162,6396,Harry,2025-04-28 16:54:18,162,
162,163,6433,Harry,2025-04-29 22:30:13,163,
163,164,6479,Harry,2025-04-30 21:01:31,164,
164,165,6596,Harry,2025-05-01 09:53:43,165 at an incredible art installation in Ennis McDonalds,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]"
165,166,6630,Harry,2025-05-02 12:29:31,166 in a care home that I only realised after doesnât have flushing toilets because of some stupid work order,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
166,167,6666,Harry,2025-05-03 09:05:06,167,
167,168,6677,Harry,2025-05-03 18:58:00,168,
168,169,6683,Harry,2025-05-04 08:37:44,169,
169,170,6744,Harry,2025-05-05 18:53:15,170,
170,171,6793,Harry,2025-05-07 06:59:28,171,
171,172,6802,Harry,2025-05-07 11:55:10,172,
172,173,6842,Harry,2025-05-08 14:07:18,173 been waiting all day,
173,174,6887,Harry,2025-05-09 16:15:45,174,
174,175,6930,Harry,2025-05-11 08:59:16,175,
175,176,7008,Harry,2025-05-12 17:56:09,176,
176,177,7034,Harry,2025-05-13 13:36:08,177,
177,178,7112,Harry,2025-05-15 12:06:33,178 and 179 forgot to update,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]"
178,179,7112,Harry,2025-05-15 12:06:33,178 and 179 forgot to update,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]"
179,180,7231,Harry,2025-05-18 11:59:19,180,
180,181,7242,Harry,2025-05-18 13:26:39,181,
181,182,7256,Harry,2025-05-19 06:55:22,182,
182,183,7315,Harry,2025-05-20 13:41:15,183 and 184,
183,184,7315,Harry,2025-05-20 13:41:15,183 and 184,
184,185,7374,Harry,2025-05-21 13:18:56,185,
185,186,7416,Harry,2025-05-22 13:01:59,186,
186,187,7503,Harry,2025-05-23 23:13:54,187,
187,188,7547,Harry,2025-05-24 19:51:08,188,
188,189,7562,Harry,2025-05-25 09:21:30,189,
189,190,7679,Harry,2025-05-27 18:20:07,"190, 191, 192 forgot to update","[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
190,191,7679,Harry,2025-05-27 18:20:07,"190, 191, 192 forgot to update","[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
191,192,7679,Harry,2025-05-27 18:20:07,"190, 191, 192 forgot to update","[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
192,193,7705,Harry,2025-05-28 10:13:23,193 that one was a landslide,
193,194,7756,Harry,2025-05-29 16:42:40,194 earlier in the abandoned green shed toilet on Kilkee golf course,
194,195,7795,Harry,2025-05-30 10:36:21,195,
195,196,7837,Harry,2025-05-30 19:59:52,196,
196,197,7856,Harry,2025-05-31 10:15:16,197,
197,198,7865,Harry,2025-05-31 15:54:21,198 and 199 the steak and potatoes combo doing wonders,
198,199,7865,Harry,2025-05-31 15:54:21,198 and 199 the steak and potatoes combo doing wonders,
199,200,7955,Harry,2025-06-01 06:02:16,200,
200,201,7990,Harry,2025-06-01 13:05:44,201,
201,202,8063,Harry,2025-06-02 22:44:51,202 and 203,
202,203,8063,Harry,2025-06-02 22:44:51,202 and 203,
203,204,8086,Harry,2025-06-03 16:38:47,204,
204,205,8122,Harry,2025-06-04 13:05:51,205,
205,206,8188,Harry,2025-06-05 22:47:25,206 and 207,
206,207,8188,Harry,2025-06-05 22:47:25,206 and 207,
207,208,8197,Harry,2025-06-06 11:45:05,208,
208,209,8298,Harry,2025-06-08 11:58:23,209 & 210,
209,210,8298,Harry,2025-06-08 11:58:23,209 & 210,
210,211,8319,Harry,2025-06-08 16:48:12,211,
211,212,8333,Harry,2025-06-09 09:45:24,212,
212,213,8363,Harry,2025-06-10 12:20:17,213,
213,214,8420,Harry,2025-06-11 13:33:37,214,
