,Poop,IDs,user,timestamp,content,reactions
124,130,5539,Dan,2025-04-08 11:52:57,130,
125,131,5557,Dan,2025-04-09 07:55:04,131,
126,132,5565,Dan,2025-04-09 10:43:05,132,
127,133,5613,Dan,2025-04-10 15:37:45,133,
128,134,5640,Dan,2025-04-11 09:22:18,134,
129,135,5658,Dan,2025-04-11 13:06:06,135,
130,136,5674,Dan,2025-04-11 19:59:13,136,
131,137,5681,Dan,2025-04-12 09:21:13,137,
132,138,5687,Dan,2025-04-12 10:58:51,138,
133,139,5695,Dan,2025-04-12 11:33:02,139,
134,140,5744,Dan,2025-04-13 14:21:13,140,
135,141,5773,Dan,2025-04-14 12:10:58,Wait no 141,
136,142,5798,Dan,2025-04-15 10:31:29,142,
137,143,5799,Dan,2025-04-15 10:31:32,143,
138,144,5831,Dan,2025-04-16 11:35:04,144,
139,145,5883,Dan,2025-04-17 11:42:51,145,
140,146,5886,Dan,2025-04-17 13:10:42,146,
141,147,5936,Dan,2025-04-18 07:51:41,147,
142,148,5942,Dan,2025-04-18 12:41:09,148,
143,149,6031,Dan,2025-04-20 21:21:56,149,
144,150,6083,Dan,2025-04-21 16:01:34,150,
145,151,6106,Dan,2025-04-22 10:27:07,151,
146,152,6107,Dan,2025-04-22 10:27:08,152,
147,153,6148,Dan,2025-04-23 10:19:55,153,
148,154,6166,Dan,2025-04-23 20:48:46,154,
149,155,6178,Dan,2025-04-24 10:27:51,155,
150,156,6182,Dan,2025-04-24 14:54:13,156,
151,157,6233,Dan,2025-04-25 12:49:36,157,
152,158,6305,Dan,2025-04-26 11:51:24,158,
153,159,6332,Dan,2025-04-27 09:48:22,159,
154,160,6362,Dan,2025-04-28 08:11:36,160,
155,161,6421,Dan,2025-04-29 13:14:13,161,
156,162,6423,Dan,2025-04-29 15:51:14,162,
157,163,6434,Dan,2025-04-30 07:20:56,163,
158,164,6445,Dan,2025-04-30 10:30:53,164,
159,165,6450,Dan,2025-04-30 13:16:30,165,
160,166,6600,Dan,2025-05-01 11:05:50,166,
161,167,6607,Dan,2025-05-01 12:38:14,167,
162,168,6609,Dan,2025-05-01 13:25:11,168,
163,169,6629,Dan,2025-05-02 11:37:44,169,
164,170,6637,Dan,2025-05-02 13:55:36,170,
165,171,6698,Dan,2025-05-04 12:53:20,171,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]"
166,172,6739,Dan,2025-05-05 13:50:32,172,
167,173,6762,Dan,2025-05-06 08:49:13,173,
168,174,6771,Dan,2025-05-06 11:39:55,174,
169,175,6772,Dan,2025-05-06 13:38:07,175,
170,176,6790,Dan,2025-05-06 23:09:25,176,
171,177,6795,Dan,2025-05-07 09:44:59,177,
172,178,6812,Dan,2025-05-07 15:16:17,178,
173,179,6846,Dan,2025-05-08 16:09:09,179 and 180,
174,180,6846,Dan,2025-05-08 16:09:09,179 and 180,
175,181,6869,Dan,2025-05-09 08:40:33,181,
176,182,6974,Dan,2025-05-12 09:42:16,182,
177,183,6975,Dan,2025-05-12 09:42:18,And 183,
178,184,7025,Dan,2025-05-13 10:24:33,184,
179,185,7053,Dan,2025-05-13 21:42:15,185,
180,186,7066,Dan,2025-05-14 08:21:34,186,
181,187,7080,Dan,2025-05-14 13:43:32,187,
182,188,7099,Dan,2025-05-15 09:38:38,188,
183,189,7125,Dan,2025-05-15 20:24:44,189,
184,190,7132,Dan,2025-05-16 08:02:11,190,
185,191,7143,Dan,2025-05-16 10:36:32,191,
186,192,7246,Dan,2025-05-18 16:14:58,192,
187,193,7259,Dan,2025-05-19 08:27:24,193,
188,194,7264,Dan,2025-05-19 11:10:51,194,
189,195,7308,Dan,2025-05-20 12:22:53,195,
190,196,7317,Dan,2025-05-20 14:01:58,196,
191,197,7359,Dan,2025-05-21 08:21:30,197,
192,198,7362,Dan,2025-05-21 11:07:52,198,
193,199,7423,Dan,2025-05-22 13:24:32,199,
194,200,7450,Dan,2025-05-23 08:54:36,200,
195,201,7456,Dan,2025-05-23 09:55:20,201,
196,202,7462,Dan,2025-05-23 13:01:14,202,
197,203,7517,Dan,2025-05-24 12:44:06,203,
198,204,7580,Dan,2025-05-25 16:50:28,204,
199,205,7593,Dan,2025-05-26 09:37:25,205,
200,206,7596,Dan,2025-05-26 10:56:01,206,
201,207,7609,Dan,2025-05-26 14:01:44,207,
202,208,7646,Dan,2025-05-27 10:40:42,208,
203,209,7696,Dan,2025-05-27 20:07:16,209 earlier,
204,210,7701,Dan,2025-05-28 09:33:55,210,
205,211,7782,Dan,2025-05-29 20:54:46,211,
206,212,7783,Dan,2025-05-29 20:54:46,212,
207,213,7787,Dan,2025-05-30 09:18:41,213,
208,214,7794,Dan,2025-05-30 10:34:55,214,
209,215,7879,Dan,2025-05-31 20:39:46,215,
210,216,7991,Dan,2025-06-01 13:47:47,216,
211,217,7998,Dan,2025-06-01 15:42:19,217,
212,218,8079,Dan,2025-06-03 10:48:52,218,
213,219,8123,Dan,2025-06-04 13:13:42,219,
214,220,8128,Dan,2025-06-04 17:31:09,220,
215,221,8138,Dan,2025-06-04 19:40:05,221,
216,222,8139,Dan,2025-06-04 20:45:05,222,
217,223,8273,Dan,2025-06-07 17:43:04,223 224 and 225,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'ð\x9f\x98¡', 'actor': 'Emma Smyth'}]"
218,224,8273,Dan,2025-06-07 17:43:04,223 224 and 225,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'ð\x9f\x98¡', 'actor': 'Emma Smyth'}]"
219,225,8273,Dan,2025-06-07 17:43:04,223 224 and 225,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'ð\x9f\x98¡', 'actor': 'Emma Smyth'}]"
220,226,8362,Dan,2025-06-10 12:16:09,226 first Italy poop,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
221,227,8435,Dan,2025-06-12 07:56:33,227 228 guys my bowels are moving again,"[{'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]"
222,228,8435,Dan,2025-06-12 07:56:33,227 228 guys my bowels are moving again,"[{'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill""}]"
223,229,8460,Dan,2025-06-12 17:59:58,229,
224,230,8468,Dan,2025-06-12 21:23:15,230,
225,231,8484,Dan,2025-06-13 07:58:44,231,
226,232,8489,Dan,2025-06-13 10:42:27,232,
227,233,8584,Dan,2025-06-15 13:28:01,233,
228,234,8605,Dan,2025-06-16 09:30:09,234 back to work,
229,235,8617,Dan,2025-06-16 13:23:46,235,
230,236,8644,Dan,2025-06-17 12:16:59,236,
231,237,8645,Dan,2025-06-17 12:17:00,237,
232,238,8716,Dan,2025-06-19 09:17:04,238,
233,239,8744,Dan,2025-06-19 12:31:59,239,
234,240,8752,Dan,2025-06-19 14:33:03,240,
235,241,8755,Dan,2025-06-19 19:07:34,241,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]"
236,242,8770,Dan,2025-06-20 10:08:38,242,
237,243,8772,Dan,2025-06-20 11:14:19,243,
238,244,8860,Dan,2025-06-23 10:47:57,244,
239,245,8867,Dan,2025-06-23 12:05:40,245,
240,246,8884,Dan,2025-06-23 19:19:57,246,
241,247,8914,Dan,2025-06-24 14:57:12,247,
242,248,8915,Dan,2025-06-24 14:57:14,248,
243,249,8955,Dan,2025-06-25 10:34:48,249,
244,250,8987,Dan,2025-06-26 10:30:24,250 potentially in Georgia's house,"[{'reaction': 'ð\x9f\x98®', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
245,251,8998,Dan,2025-06-26 12:55:52,251,
246,252,9026,Dan,2025-06-27 09:42:03,252,
247,253,9028,Dan,2025-06-27 11:35:20,253,
248,254,9126,Dan,2025-06-29 12:38:35,254,
249,255,9137,Dan,2025-06-29 14:27:17,255,
