,Poop,IDs,user,timestamp,content,reactions
38,40,2232,Niamh,2025-01-31 19:43:23,40 ð¥³,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}]"
39,41,2246,Niamh,2025-01-31 23:40:35,41,
40,42,2351,Niamh,2025-02-01 11:49:43,42,
41,43,2380,Niamh,2025-02-01 14:33:51,43,
42,44,2387,Niamh,2025-02-01 19:34:18,44,
43,45,2421,Niamh,2025-02-02 19:41:59,45,
44,46,2438,Niamh,2025-02-03 01:14:38,46,
45,47,2470,Niamh,2025-02-03 19:19:08,47,
46,48,2479,Niamh,2025-02-03 22:00:14,48,
47,49,2516,Niamh,2025-02-04 18:57:48,49,
48,50,2519,Niamh,2025-02-04 20:45:54,50,
49,51,2540,Niamh,2025-02-05 13:37:07,51,
50,52,2610,Niamh,2025-02-06 17:07:54,52,
51,53,2664,Niamh,2025-02-07 16:25:42,53,
52,54,2674,Niamh,2025-02-07 23:16:31,54,
53,55,2696,Niamh,2025-02-08 12:25:38,55 earlier,
54,56,2697,Niamh,2025-02-08 12:25:38,56 now,
55,57,2720,Niamh,2025-02-08 15:11:23,57,
56,58,2726,Niamh,2025-02-09 00:35:35,58,
57,59,2751,Niamh,2025-02-09 14:19:52,59,
58,60,2768,Niamh,2025-02-09 21:05:31,60,
59,61,2858,Niamh,2025-02-10 18:26:37,61,
60,62,2903,Niamh,2025-02-11 20:21:37,62,
61,63,2931,Niamh,2025-02-12 14:32:02,63,
62,64,2937,Niamh,2025-02-12 20:23:06,64,
63,65,2971,Niamh,2025-02-13 23:50:38,65,
64,66,2988,Niamh,2025-02-14 12:18:01,66,
65,67,3021,Niamh,2025-02-14 15:56:05,67,
66,68,3032,Niamh,2025-02-14 23:05:31,68,
67,69,3041,Niamh,2025-02-15 02:45:06,69,
68,70,3060,Niamh,2025-02-15 14:55:23,70,
69,71,3064,Niamh,2025-02-15 20:20:35,71,
70,72,3070,Niamh,2025-02-16 10:51:26,72,
71,73,3087,Niamh,2025-02-16 15:41:25,73,
72,74,3100,Niamh,2025-02-17 07:56:45,74,
73,75,3130,Niamh,2025-02-17 19:47:19,75,
74,76,3163,Niamh,2025-02-18 21:25:19,76,
75,77,3178,Niamh,2025-02-19 15:11:11,77,
76,78,3215,Niamh,2025-02-20 06:47:46,78,
77,79,3253,Niamh,2025-02-20 11:40:35,79,
78,80,3280,Niamh,2025-02-20 18:40:22,80,
79,81,3298,Niamh,2025-02-21 12:57:22,81,
80,82,3311,Niamh,2025-02-21 19:03:34,82,
81,83,3335,Niamh,2025-02-22 13:30:37,83,
82,84,3344,Niamh,2025-02-22 17:15:43,84 earlier,
83,85,3406,Niamh,2025-02-24 22:19:03,85,
84,86,3432,Niamh,2025-02-25 13:53:02,"86 earlier, 87 now",
85,87,3432,Niamh,2025-02-25 13:53:02,"86 earlier, 87 now",
86,88,3487,Niamh,2025-02-26 17:02:04,88,
87,89,3542,Niamh,2025-02-27 12:18:01,89,
88,90,3560,Niamh,2025-02-27 14:38:22,90,
89,91,3570,Niamh,2025-02-27 20:38:18,91,
90,92,3599,Niamh,2025-02-28 18:56:28,92,
91,93,3765,Niamh,2025-03-01 14:20:06,"93, company time again","[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]"
92,94,3776,Niamh,2025-03-01 20:43:01,94,
93,95,3808,Niamh,2025-03-02 14:31:22,95 and 96,
94,96,3808,Niamh,2025-03-02 14:31:22,95 and 96,
95,97,3841,Niamh,2025-03-03 18:41:10,97,
96,98,3868,Niamh,2025-03-04 14:29:22,98,
97,99,3872,Niamh,2025-03-04 18:15:05,99,
98,100,3957,Niamh,2025-03-05 18:15:23,100 ð,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]"
99,101,3971,Niamh,2025-03-06 09:43:47,101,
100,102,3976,Niamh,2025-03-06 14:42:25,102,
101,103,3991,Niamh,2025-03-06 19:41:16,103,
102,104,4012,Niamh,2025-03-07 12:37:03,104,
103,105,4051,Niamh,2025-03-08 12:36:51,105,
104,106,4068,Niamh,2025-03-08 17:35:27,106,
105,107,4115,Niamh,2025-03-10 10:41:46,107,
106,108,4149,Niamh,2025-03-10 15:37:58,108,
107,109,4164,Niamh,2025-03-10 23:03:27,109,
108,110,4182,Niamh,2025-03-11 20:37:43,110,
109,111,4190,Niamh,2025-03-12 11:37:47,111,
110,112,4201,Niamh,2025-03-12 14:21:41,112,
111,113,4240,Niamh,2025-03-13 12:47:00,113,
112,114,4278,Niamh,2025-03-14 14:13:39,114,
113,115,4336,Niamh,2025-03-15 14:32:30,115,
114,116,4426,Niamh,2025-03-16 18:00:25,116,
115,117,4461,Niamh,2025-03-17 16:11:53,117 earlier,
116,118,4462,Niamh,2025-03-17 16:11:59,118 now,
117,119,4480,Niamh,2025-03-17 23:14:40,119,
118,120,4497,Niamh,2025-03-18 08:50:22,120,
119,121,4502,Niamh,2025-03-18 12:51:26,121,
120,122,4512,Niamh,2025-03-18 17:19:25,122,
121,123,4585,Niamh,2025-03-19 12:57:31,123,
122,124,4625,Niamh,2025-03-20 14:25:36,124,
123,125,4729,Niamh,2025-03-22 12:45:26,125,
124,126,4757,Niamh,2025-03-22 23:49:32,126,
125,127,4792,Niamh,2025-03-23 20:16:21,127 earlier,
126,128,4793,Niamh,2025-03-23 20:16:22,128,
127,129,4806,Niamh,2025-03-24 15:28:01,129,
128,130,4842,Niamh,2025-03-25 14:02:36,130,
129,131,4843,Niamh,2025-03-25 14:02:37,131,
130,132,4844,Niamh,2025-03-25 14:02:39,132,
131,133,4874,Niamh,2025-03-26 12:24:31,133,
132,134,4903,Niamh,2025-03-26 19:14:39,134,
133,135,4925,Niamh,2025-03-27 11:14:03,135,
134,136,5002,Niamh,2025-03-28 16:45:55,"136, 137",
135,137,5002,Niamh,2025-03-28 16:45:55,"136, 137",
136,138,5028,Niamh,2025-03-29 11:11:42,138,
137,139,5036,Niamh,2025-03-29 14:48:40,139,
138,140,5060,Niamh,2025-03-30 14:26:02,140,
139,141,5115,Niamh,2025-03-31 17:36:05,141,
140,142,5241,Niamh,2025-04-01 10:54:13,142,
141,143,5255,Niamh,2025-04-01 15:36:50,143,
142,144,5262,Niamh,2025-04-01 20:11:52,144,
143,145,5312,Niamh,2025-04-02 17:08:26,145,
144,146,5313,Niamh,2025-04-02 17:08:27,146,
145,147,5344,Niamh,2025-04-03 08:51:23,147,
146,148,5356,Niamh,2025-04-03 13:11:47,148,
147,149,5407,Niamh,2025-04-05 08:30:49,"149, 150 yesterday",
148,150,5407,Niamh,2025-04-05 08:30:49,"149, 150 yesterday",
149,151,5408,Niamh,2025-04-05 08:30:51,151,
150,152,5421,Niamh,2025-04-05 13:31:55,152,
151,153,5476,Niamh,2025-04-06 14:04:49,153,
152,154,5484,Niamh,2025-04-06 17:25:41,154,
153,155,5526,Niamh,2025-04-08 07:08:49,155,
154,156,5589,Niamh,2025-04-09 19:26:05,156,
155,157,5619,Niamh,2025-04-10 16:56:40,157,
156,158,5636,Niamh,2025-04-11 08:22:41,158,
157,159,5647,Niamh,2025-04-11 11:14:30,159,
158,160,5705,Niamh,2025-04-12 13:49:37,160,
159,161,5723,Niamh,2025-04-13 09:10:38,161,
160,162,5739,Niamh,2025-04-13 13:10:53,162,
161,163,5750,Niamh,2025-04-13 17:08:26,163,
162,164,5790,Niamh,2025-04-14 21:59:03,164,
163,165,5796,Niamh,2025-04-15 08:09:30,165,
164,166,5804,Niamh,2025-04-15 13:03:39,166,
165,167,5861,Niamh,2025-04-16 16:37:23,167 and 168 earlier,
166,168,5861,Niamh,2025-04-16 16:37:23,167 and 168 earlier,
167,169,5870,Niamh,2025-04-17 06:29:22,169,
168,170,5913,Niamh,2025-04-17 17:11:58,170,
169,171,5935,Niamh,2025-04-18 06:14:10,171,
170,172,5951,Niamh,2025-04-18 15:54:21,172,
171,173,5970,Niamh,2025-04-19 11:47:11,173,
172,174,6034,Niamh,2025-04-20 21:57:09,174,
173,175,6080,Niamh,2025-04-21 15:06:37,175,
174,176,6088,Niamh,2025-04-21 17:30:47,176,
175,177,6112,Niamh,2025-04-22 14:08:10,177 earlier,
176,178,6119,Niamh,2025-04-22 17:54:42,178,
177,179,6161,Niamh,2025-04-23 16:52:00,179 earlier,
178,180,6187,Niamh,2025-04-24 16:06:02,180,
179,181,6232,Niamh,2025-04-25 12:02:34,181,
180,182,6235,Niamh,2025-04-25 12:51:45,182,
181,183,6260,Niamh,2025-04-25 17:12:15,183,
182,184,6276,Niamh,2025-04-25 22:03:03,184,
183,185,6314,Niamh,2025-04-26 15:17:50,185,
184,186,6336,Niamh,2025-04-27 13:00:01,186,
185,187,6426,Niamh,2025-04-29 17:56:48,187,
186,188,6444,Niamh,2025-04-30 10:13:24,188,
187,189,6452,Niamh,2025-04-30 13:48:37,189,
188,190,6461,Niamh,2025-04-30 17:28:27,190,
189,191,6623,Niamh,2025-05-01 21:52:45,"191,192,193 whoops","[{'reaction': 'ð\x9f\x98®', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
190,192,6623,Niamh,2025-05-01 21:52:45,"191,192,193 whoops","[{'reaction': 'ð\x9f\x98®', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
191,193,6623,Niamh,2025-05-01 21:52:45,"191,192,193 whoops","[{'reaction': 'ð\x9f\x98®', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
192,194,6648,Niamh,2025-05-02 16:35:07,194,
193,195,6657,Niamh,2025-05-02 19:11:16,195,
194,196,6663,Niamh,2025-05-03 08:11:30,196,
195,197,6740,Niamh,2025-05-05 14:49:05,197,
196,198,6754,Niamh,2025-05-05 21:53:27,198,
197,199,6784,Niamh,2025-05-06 20:47:23,199,
198,200,6785,Niamh,2025-05-06 20:47:25,200,"[{'reaction': 'ð\x9f\x92\x90', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
199,201,6821,Niamh,2025-05-07 17:50:53,201 and 202,
200,202,6821,Niamh,2025-05-07 17:50:53,201 and 202,
201,203,6848,Niamh,2025-05-08 16:56:46,"203, 204 and 205",
202,204,6848,Niamh,2025-05-08 16:56:46,"203, 204 and 205",
203,205,6848,Niamh,2025-05-08 16:56:46,"203, 204 and 205",
204,206,6876,Niamh,2025-05-09 12:17:04,206 earlier,
205,207,6877,Niamh,2025-05-09 12:17:07,207,
206,208,6903,Niamh,2025-05-10 07:00:23,208,
207,209,6919,Niamh,2025-05-10 14:30:21,209,
208,210,6932,Niamh,2025-05-11 10:40:23,210,
209,211,6953,Niamh,2025-05-11 18:03:30,211 earlier,
210,212,6954,Niamh,2025-05-11 18:03:32,212,
211,213,6979,Niamh,2025-05-12 10:45:15,213,
212,214,7005,Niamh,2025-05-12 17:17:35,214,
213,215,7037,Niamh,2025-05-13 14:47:25,215,
214,216,7076,Niamh,2025-05-14 11:15:53,216,
215,217,7093,Niamh,2025-05-14 23:51:30,217,
216,218,7113,Niamh,2025-05-15 13:25:48,218,
217,219,7163,Niamh,2025-05-16 20:06:11,219,
218,220,7185,Niamh,2025-05-17 14:34:02,"220, 221, 222 ð© company time","[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
219,221,7185,Niamh,2025-05-17 14:34:02,"220, 221, 222 ð© company time","[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
220,222,7185,Niamh,2025-05-17 14:34:02,"220, 221, 222 ð© company time","[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
221,223,7282,Niamh,2025-05-19 19:36:54,"223, 224, 225, 226",
222,224,7282,Niamh,2025-05-19 19:36:54,"223, 224, 225, 226",
223,225,7282,Niamh,2025-05-19 19:36:54,"223, 224, 225, 226",
224,226,7282,Niamh,2025-05-19 19:36:54,"223, 224, 225, 226",
225,227,7378,Niamh,2025-05-21 16:10:44,227 earlier,
226,228,7395,Niamh,2025-05-22 00:13:59,228,
227,229,7424,Niamh,2025-05-22 13:27:14,229,
228,230,7430,Niamh,2025-05-22 17:15:34,230,
229,231,7468,Niamh,2025-05-23 15:44:55,231 232 233,
230,232,7468,Niamh,2025-05-23 15:44:55,231 232 233,
231,233,7468,Niamh,2025-05-23 15:44:55,231 232 233,
232,234,7514,Niamh,2025-05-24 12:06:21,234,
233,235,7558,Niamh,2025-05-25 07:14:05,235 at the airport,
234,236,7634,Niamh,2025-05-27 08:57:24,236,
235,237,7694,Niamh,2025-05-27 20:03:11,237 238,
236,238,7694,Niamh,2025-05-27 20:03:11,237 238,
237,239,7711,Niamh,2025-05-28 11:44:42,239 240 and 241 earlier,
238,240,7711,Niamh,2025-05-28 11:44:42,239 240 and 241 earlier,
239,241,7711,Niamh,2025-05-28 11:44:42,239 240 and 241 earlier,
240,242,7742,Niamh,2025-05-29 06:35:02,242,
241,243,7843,Niamh,2025-05-31 06:25:54,243 and 244 earlier,
242,244,7843,Niamh,2025-05-31 06:25:54,243 and 244 earlier,
243,245,7849,Niamh,2025-05-31 09:02:16,245,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]"
244,246,7863,Niamh,2025-05-31 13:05:33,246,
245,247,7999,Niamh,2025-06-01 15:46:29,247,
246,248,8035,Niamh,2025-06-02 06:50:04,248 and 249,
247,249,8035,Niamh,2025-06-02 06:50:04,248 and 249,
248,250,8066,Niamh,2025-06-03 05:44:24,250 ð,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Ruby Long'}]"
249,251,8105,Niamh,2025-06-04 05:25:28,251,
250,252,8127,Niamh,2025-06-04 16:46:14,252,
251,253,8154,Niamh,2025-06-05 09:24:07,253 earlier,
252,254,8155,Niamh,2025-06-05 09:24:19,254 at airport âï¸,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]"
253,255,8171,Niamh,2025-06-05 13:29:12,255 different airport,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]"
254,256,8184,Niamh,2025-06-05 17:57:02,256,
255,257,8192,Niamh,2025-06-06 08:00:41,257,
256,258,8261,Niamh,2025-06-07 13:40:49,258,
257,259,8282,Niamh,2025-06-08 01:58:34,259,
258,260,8295,Niamh,2025-06-08 11:14:47,260,
259,261,8352,Niamh,2025-06-10 06:46:35,261 airport again,
260,262,8359,Niamh,2025-06-10 11:44:29,262,
261,263,8360,Niamh,2025-06-10 11:44:31,263,
262,264,8366,Niamh,2025-06-10 13:16:47,264,
263,265,8388,Niamh,2025-06-10 19:32:50,265,
264,266,8423,Niamh,2025-06-11 14:49:41,266,
265,267,8436,Niamh,2025-06-12 08:03:43,267,
266,268,8469,Niamh,2025-06-12 21:30:37,"268, 269, 270 earlier",
267,269,8469,Niamh,2025-06-12 21:30:37,"268, 269, 270 earlier",
268,270,8469,Niamh,2025-06-12 21:30:37,"268, 269, 270 earlier",
269,271,8493,Niamh,2025-06-13 10:46:57,271,
270,272,8502,Niamh,2025-06-13 17:18:05,272,
271,273,8531,Niamh,2025-06-14 11:49:14,273,
272,274,8570,Niamh,2025-06-15 10:46:28,274,
273,275,8586,Niamh,2025-06-15 14:44:31,275,
274,276,8594,Niamh,2025-06-15 20:14:23,276 and 277 earlier,
275,277,8594,Niamh,2025-06-15 20:14:23,276 and 277 earlier,
276,278,8650,Niamh,2025-06-17 16:57:22,278 earlier,
277,279,8651,Niamh,2025-06-17 16:57:26,279,
278,280,8699,Niamh,2025-06-18 14:54:09,280 and 281 earlier,
279,281,8699,Niamh,2025-06-18 14:54:09,280 and 281 earlier,
280,282,8711,Niamh,2025-06-18 22:59:14,282 and 283 earlier,
281,283,8711,Niamh,2025-06-18 22:59:14,282 and 283 earlier,
282,284,8766,Niamh,2025-06-20 09:17:16,284 and 285 yesterday,
283,285,8766,Niamh,2025-06-20 09:17:16,284 and 285 yesterday,
284,286,8767,Niamh,2025-06-20 09:17:22,286 now,
285,287,8806,Niamh,2025-06-21 15:59:41,287 and 288,
286,288,8806,Niamh,2025-06-21 15:59:41,287 and 288,
287,289,8822,Niamh,2025-06-22 08:19:01,289 and 290 yesterday,
288,290,8822,Niamh,2025-06-22 08:19:01,289 and 290 yesterday,
289,291,8823,Niamh,2025-06-22 08:19:13,"291 now, company time x","[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]"
290,292,8847,Niamh,2025-06-22 21:12:10,292 and 293 earlier,
291,293,8847,Niamh,2025-06-22 21:12:10,292 and 293 earlier,
292,294,8886,Niamh,2025-06-23 19:40:04,294,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}]"
293,295,8916,Niamh,2025-06-24 15:38:31,295 and 296 in work,
294,296,8916,Niamh,2025-06-24 15:38:31,295 and 296 in work,
295,297,9003,Niamh,2025-06-26 15:25:11,"297, 298 and 299",
296,298,9003,Niamh,2025-06-26 15:25:11,"297, 298 and 299",
297,299,9003,Niamh,2025-06-26 15:25:11,"297, 298 and 299",
298,301,9046,Niamh,2025-06-27 17:56:36,301 and 302 earlier,
299,302,9046,Niamh,2025-06-27 17:56:36,301 and 302 earlier,
300,303,9062,Niamh,2025-06-28 11:19:00,303,
301,304,9067,Niamh,2025-06-28 14:05:05,304,
302,305,9078,Niamh,2025-06-28 16:31:39,305,
303,306,9088,Niamh,2025-06-29 08:58:51,306,
304,307,9134,Niamh,2025-06-29 13:40:19,307,
